dataset,file,label
CASME2,data_raw\CASME2\disgust\reg_img110 (31).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img110 (32).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img110 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img110 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img110 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img110 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img110 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img110 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img110.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (29).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (30).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (31).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (32).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img111.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (29).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img112.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (29).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img113.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (29).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img114.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (29).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img115.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img116.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img117.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img118.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img119.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img12 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img12 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img12 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img12 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img12 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img12.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img120.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (26).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (27).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (28).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img121.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img122.jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (10).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (11).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (12).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (13).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (14).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (15).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (16).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (17).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (18).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (19).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (2).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (20).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (21).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (22).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (23).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (24).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (25).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (3).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (4).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (5).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (6).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (7).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (8).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123 (9).jpg,disgust
CASME2,data_raw\CASME2\disgust\reg_img123.jpg,disgust
